4 var
    1.385	    1.692	    0.678	    0.042	    0.049	    4.066
    1.389	    1.693	    0.923	    0.042	    0.049	    4.324
    1.391	    1.697	    0.693	    0.042	    0.049	    4.096
    1.404	    1.697	    0.696	    0.042	    0.049	    4.122
    1.412	    1.699	    0.714	    0.042	    0.048	    4.146
    1.380	    1.701	    0.890	    0.042	    0.049	    4.281
    1.382	    1.692	    0.935	    0.041	    0.049	    4.413
    1.310	    1.660	    0.897	    0.035	    0.049	    4.177
    1.403	    1.701	    0.913	    0.042	    0.049	    4.345
    1.406	    1.694	    0.954	    0.042	    0.049	    4.372
    1.825	    2.461	    0.813	    0.042	    0.054	    5.419
    1.815	    2.455	    0.860	    0.042	    0.054	    5.458
    1.702	    2.387	    0.826	    0.034	    0.056	    5.279
    1.702	    2.398	    1.045	    0.035	    0.056	    5.466
    1.701	    2.395	    1.059	    0.034	    0.056	    5.474
    1.821	    2.445	    1.055	    0.042	    0.054	    5.635
    1.827	    2.440	    0.858	    0.042	    0.056	    5.445
    1.814	    2.442	    0.815	    0.042	    0.056	    5.398
    1.819	    2.433	    0.811	    0.042	    0.056	    5.396
    1.805	    2.442	    0.793	    0.041	    0.056	    5.352
2 var
    0.024	    0.035	    0.509	    0.029	    0.040	    0.803
    0.024	    0.036	    0.510	    0.029	    0.040	    0.807
    0.024	    0.036	    0.563	    0.029	    0.040	    0.857
    0.024	    0.036	    0.525	    0.029	    0.040	    0.809
    0.024	    0.036	    0.459	    0.029	    0.040	    0.753
    0.024	    0.037	    0.479	    0.029	    0.040	    0.780
    0.024	    0.035	    0.569	    0.029	    0.040	    0.871
    0.024	    0.035	    0.476	    0.029	    0.040	    0.770
    0.024	    0.036	    0.462	    0.029	    0.040	    0.763
    0.024	    0.036	    0.484	    0.030	    0.040	    0.780
    0.156	    0.338	    0.291	    0.024	    0.041	    1.011
    0.157	    0.340	    0.283	    0.024	    0.041	    1.007
    0.156	    0.338	    0.517	    0.023	    0.041	    1.249
    0.160	    0.345	    0.499	    0.028	    0.041	    1.228
    0.160	    0.346	    0.547	    0.028	    0.041	    1.288
    0.160	    0.346	    0.509	    0.028	    0.041	    1.268
    0.160	    0.342	    0.575	    0.028	    0.041	    1.310
    0.160	    0.346	    0.274	    0.028	    0.041	    1.018
    0.160	    0.344	    0.533	    0.028	    0.041	    1.275
    0.158	    0.343	    0.290	    0.028	    0.041	    1.023
    0.255	    0.569	    0.322	    0.027	    0.044	    1.387
    0.254	    0.567	    0.314	    0.026	    0.044	    1.382
    0.255	    0.566	    0.381	    0.027	    0.044	    1.445
    0.261	    0.574	    0.568	    0.028	    0.044	    1.630
    0.261	    0.571	    0.309	    0.028	    0.044	    1.385
    0.261	    0.571	    0.624	    0.028	    0.044	    1.689
    0.261	    0.573	    0.316	    0.028	    0.044	    1.717
    0.259	    0.571	    0.766	    0.028	    0.044	    1.833
    0.260	    0.570	    0.554	    0.028	    0.044	    1.629
    0.260	    0.570	    0.252	    0.028	    0.044	    1.228
    0.456	    0.946	    0.381	    0.028	    0.045	    2.021
    0.449	    0.946	    0.603	    0.027	    0.045	    2.235
    0.456	    0.948	    0.509	    0.028	    0.045	    2.157
    0.441	    0.941	    0.707	    0.026	    0.045	    2.406
    0.449	    0.946	    0.368	    0.028	    0.045	    1.999
    0.457	    0.947	    0.405	    0.028	    0.045	    2.056
    0.436	    0.931	    0.411	    0.024	    0.045	    2.003
    0.435	    0.931	    0.376	    0.023	    0.045	    1.970
    0.455	    0.947	    0.371	    0.028	    0.045	    2.133
    0.451	    0.946	    0.397	    0.028	    0.045	    2.027
    1.068	    1.293	    0.577	    0.028	    0.063	    3.192
    1.055	    1.287	    0.539	    0.028	    0.062	    3.143
    1.066	    1.293	    0.549	    0.028	    0.063	    3.177
    1.041	    1.287	    1.109	    0.028	    0.063	    3.884
    1.059	    1.289	    0.548	    0.028	    0.063	    3.155
    1.056	    1.289	    0.550	    0.028	    0.063	    3.157
    1.066	    1.287	    0.537	    0.028	    0.063	    3.144
    1.053	    1.290	    0.585	    0.028	    0.063	    3.176
    1.063	    1.288	    0.550	    0.028	    0.061	    3.147
    1.063	    1.291	    0.552	    0.028	    0.063	    3.209
